country_code,country_name,year,who_adult_mortality_per_1000,who_adult_obesity_pct,who_alcohol_consumption_litres_per_capita,who_child_overweight_pct,who_child_stunting_pct,who_dtp3_immunization_pct,who_hale_birth_years,who_health_expenditure_pct_gdp,who_health_expenditure_per_capita_usd,who_hepatitis_b_under5_pct,who_hospital_beds_per_10000,who_insufficient_physical_activity_pct,who_life_expectancy_birth_years,who_maternal_mortality_per_100k,who_mcv1_immunization_pct,who_medical_doctors_per_10000,who_neonatal_mortality_per_1000_live_births,who_nursing_midwifery_per_10000,who_pm25_exposure,who_premature_ncd_mortality_pct,who_road_traffic_mortality_per_100k,who_safely_managed_sanitation_pct,who_safely_managed_water_pct,who_skilled_birth_attendance_pct,who_suicide_rate_per_100k,who_tuberculosis_incidence_per_100k,who_uhc_service_coverage_index,who_under5_mortality_per_1000_live_births
MLI,MLI,2010,243.5443546,6.9843091,1.982313566,1.5,31.1,73.0,51.06296483,4.67867136,31.36436844,,2.46908145,33.919476,58.64806217,557.8287161,78.0,0.96,39.286100743,4.21,32.442346663,24.9,,13.056263425,,,8.21033089,73.0,37.0,133.777906112
MLI,MLI,2011,241.2449713,7.2880976,1.968540344,1.4,30.1,66.0,51.43213462,4.01485014,31.67968369,,2.390544108,33.497734,59.04750126,553.2612875,72.0,1.11,38.365025363,3.46,32.665826498,24.9,,13.610657335,,,8.191978106,70.0,37.0,128.779317692
MLI,MLI,2012,242.5889453,7.5936891,1.851739365,1.3,29.2,65.0,51.65389321,3.7521801,27.53120613,,2.215009223,33.069065,59.27099434,549.0358392,67.0,1.01,37.565898168,3.55,34.05388831,25.1,,14.156401163,,,8.404726763,68.0,36.0,123.874403353
MLI,MLI,2013,246.4699829,7.9137117,1.847748724,1.2,28.5,64.0,51.77768925,3.96408582,30.06661987,,2.225134211,32.647549,59.37937448,525.218631,62.0,1.13,36.852641948,,29.382536773,25.2,,14.693395575,,,8.45510312,66.0,36.0,119.084185425
MLI,MLI,2014,244.7541431,8.2592174,1.850544022,1.2,27.8,66.0,52.1384186,4.48158312,35.7261734,,2.465557253,32.244583,59.77561439,506.8031569,61.0,0.97,36.119210958,,31.175916708,25.3,,15.221473528,,,8.395354037,64.0,36.0,114.385175654
MLI,MLI,2015,242.9153918,8.6353749,1.911984616,1.1,27.2,70.0,52.44204707,4.11143351,28.97842216,1.7,2.531057082,31.864065,60.12125985,489.7170113,65.0,0.94,35.36382082,,35.392999151,25.4,,15.740693304,,44.0,8.475452178,63.0,37.0,109.724612573
MLI,MLI,2016,236.7224993,9.0430379,1.867992056,1.1,26.4,76.0,52.86428637,3.77377558,27.58086205,1.9,2.273947286,31.507263,60.63666584,471.7054109,70.0,1.17,34.552223772,3.87,34.269357645,25.1,,16.250939843,,,8.377222501,61.0,37.0,105.132399446
MLI,MLI,2017,233.363264,9.4807327,1.820215982,1.0,25.7,77.0,53.16340865,3.67425752,28.49467659,2.1,2.202592366,31.172794,61.01919215,453.0326894,70.0,1.13,33.721832919,,34.533376828,24.8,,16.752099417,,,8.310248937,60.0,38.0,100.647420194
MLI,MLI,2018,231.2500967,9.9484555,1.338629883,1.0,24.9,76.0,53.39090323,3.73251104,31.16962242,2.3,2.470400203,30.86079,61.31661022,434.2751569,70.0,1.2,32.845051481,4.11,33.200383713,24.6,,17.244337511,,67.3,8.189104235,59.0,41.0,96.206911587
MLI,MLI,2019,225.3364742,10.445444,1.437247699,1.0,24.2,76.0,53.81374513,3.82943797,31.4089489,2.3,,30.569611,61.83290988,415.9578666,71.0,,31.990124859,,31.586626602,24.2,,17.727452037,,,8.00286834,57.0,42.0,91.890066234
MLI,MLI,2020,231.1217931,10.97208,1.433818059,1.0,23.6,70.0,53.45345314,3.50623369,28.20211601,2.3,,30.301273,61.46815324,404.7022521,62.0,1.62,31.172000001,,33.434151432,24.2,,18.201832279,,,8.31335548,56.0,42.0,87.62846311
MLI,MLI,2021,238.0991936,11.521257,1.967749694,1.1,23.3,75.0,53.55714781,3.54318666,30.55883217,2.3,,30.05287,61.67398609,414.5671469,71.0,,30.300018379,,33.527865423,23.0,20.2,18.658387547,,,8.325094934,54.0,42.0,83.606866485
MLI,MLI,2022,,12.091659,1.928606714,1.1,23.2,76.0,,3.72170115,31.0949192,2.1,,29.820065,,381.0461847,69.0,1.91,29.492994762,4.16,34.879253313,,,19.103781551,,,,53.0,41.0,79.721644804
MLI,MLI,2023,,12.681532,1.987094109,1.2,23.2,76.0,,3.81316996,33.9802475,2.0,,,,367.3314713,68.0,1.88,28.702697106,2.68,33.120009649,,,19.540841409,,65.5,,52.0,41.0,76.208505926
MLI,MLI,2024,,13.290949,1.987094109,1.3,23.2,83.0,,,,1.8,,,,,72.0,3.17,27.993320631,3.45,,,,20.00905266,,65.5,,51.0,,72.981265688
MLI,MLI,2025,,,,,,84.0,,,,,,,,,68.0,,,,,,,,,,,,,
MLT,MLT,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.413201827
MLT,MLT,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.331642142
MLT,MLT,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.367234644
MLT,MLT,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.182367402
MLT,MLT,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.711559033
MLT,MLT,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.826304073
MLT,MLT,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.306754521
MLT,MLT,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.957168173
MLT,MLT,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.573366406
MLT,MLT,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.959169532
MLT,MLT,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.990562105
MLT,MLT,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.496566208
MLT,MLT,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.292111537
MLT,MLT,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.287161787
MLT,MLT,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.31131222
MLT,MLT,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.274585234
MLT,MLT,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.132990208
MLT,MLT,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.920043966
MLT,MLT,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.616698241
MLT,MLT,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.269525281
MLT,MLT,1970,,,,,,,,,,,,,,,,,19.085083068,,,,,,,,,,,27.912172513
MLT,MLT,1971,,,,,,,,,,,,,,,,,18.095464395,,,,,,,,,,,26.568635743
MLT,MLT,1972,,,,,,,,,,,,,,,,,17.083788479,,,,,,,,,,,25.226234753
MLT,MLT,1973,,,,,,,,,,,,,,,,,16.101613173,,,,,,,,,,,23.907228222
MLT,MLT,1974,,,,,,,,,,,,,,,,,15.162893884,,,,,,,,,,,22.626636219
MLT,MLT,1975,,,,,,,,,,,,,,,,,14.30033327,,,,,,,,,,,21.400770613
MLT,MLT,1976,,,,,,,,,,,,,,,,,13.532521727,,,,,,,,,,,20.26155072
MLT,MLT,1977,,,,,,,,,,,,,,,,,12.866994406,,,,,,,,,,,19.242580883
MLT,MLT,1978,,,,,,,,,,,,,,,,,12.293608673,,,,,,,,,,,18.333722322
MLT,MLT,1979,,,,,,,,,,,,,,,,,11.81500012,,,,,,,,,,,17.546678948
MLT,MLT,1980,,21.797715,,,,,,,,,,,,,,,11.392111967,,,,,,,,,,,16.848326665
MLT,MLT,1981,,21.863417,,,,,,,,,,,,,,,11.000564353,,,,,,,,,,,16.228475574
MLT,MLT,1982,,21.933603,,,,,,,,,,,,,,,10.614758315,,,,,,,,,,,15.642112041
MLT,MLT,1983,,22.005065,,,,,,,,,,,,,,,10.210731456,,,,,,,,,,,15.061672728
MLT,MLT,1984,,22.079416,,,,,,,,,,,,,,,9.7890315,,,,,,,,,,,14.480438756
MLT,MLT,1985,,22.155534,,,,,,,,,,,,21.00128849,,,9.359783301,,,,,,,,,,,13.889738998
MLT,MLT,1986,,22.240268,,,,,,,,,,,,19.31695158,,,8.930272165,,,,,,,,,,,13.307571154
MLT,MLT,1987,,22.332677,,,,,,,,,,,,18.97870069,,,8.529756249,,,,,,,,,,,12.756956152
MLT,MLT,1988,,22.436973,,,,,,,,,,,,17.09929183,,,8.173939973,,,,,,,,,,,12.251463275
MLT,MLT,1989,,22.559455,,,,,,,,,,,,17.18843481,,,7.862407672,,,,,,,,,,,11.776244061
MLT,MLT,1990,,22.705087,,,,,,,,,,,,17.36959417,,21.75,7.593968781,,,,,,,,,,,11.350164481
MLT,MLT,1991,,22.880538,,,,,,,,,,,,16.68322748,,23.57,7.34657517,,,,,,,,,,,10.960559912
MLT,MLT,1992,,23.09064,,,,,,,,,,,,16.75592093,,23.35,7.109244994,,,,,,,,,,,10.573909563
MLT,MLT,1993,,23.341002,,,,,,,,,,,,16.48563317,,24.06,6.855088869,,,,,,,,,,,10.186977319
MLT,MLT,1994,,23.633464,,,,,,,,,,,,15.92376666,,,6.595705779,,,,,,,,,,,9.793050816
MLT,MLT,1995,,23.96953,,,,,,,,,,,,15.11390092,,,6.322668781,,,,,,,,,,,9.393885673
MLT,MLT,1996,,24.349619,,,,,,,,,,,,15.99171597,,,6.040583322,,,,,,,,,,,8.99329141
MLT,MLT,1997,,24.767676,,,,,,,,,,,,15.26139682,,23.68,5.770363893,,,,,,,,,,,8.605924552
MLT,MLT,1998,,25.2121,,,,,,,,,,,,13.91750671,,24.99,5.509956337,,,,,,,,,,,8.238669926
MLT,MLT,1999,,25.673664,,,,,,,,,,,,15.46753931,,,5.276172276,,,,,,,,,,,7.9047585
MLT,MLT,2000,71.46920156,26.152432,8.926754816,6.6,6.6,94.0,68.02110148,6.62621355,647.10150146,,52.837548918,55.096519,77.81522196,12.64875324,74.0,25.61,5.07934502,,,15.7,,1.976696654,100.0,,6.022859442,4.0,75.0,7.61655821
MLT,MLT,2001,69.58158827,26.640481,8.926754816,6.8,6.5,95.0,68.24092575,7.0297122,685.98400879,,73.835367489,54.580158,78.11450102,12.17125722,70.0,30.31,4.914599701,36.57,,15.2,,2.703548008,99.999998678,100.0,6.548249219,4.0,75.0,7.382821017
MLT,MLT,2002,67.68151227,27.128094,8.249309916,6.9,6.4,95.0,68.45090731,7.73333311,830.64630127,,73.057311649,54.049957,78.4088864,13.16500156,65.0,32.1,4.779915403,53.8,,14.4,,8.305325586,99.99999684,100.0,4.828655007,5.9,76.0,7.194254289
MLT,MLT,2003,65.88217336,27.611551,7.71574559,7.1,6.3,94.0,68.63827314,7.93917513,1082.75085449,,72.531574873,53.504379,78.67686,13.22216049,90.0,30.72,4.6817986,53.75,,13.9,,13.912216446,100.0,100.0,4.512749747,1.7,76.0,7.058242048
MLT,MLT,2004,64.76951128,28.084692,7.276705406,7.2,6.1,89.0,68.79217367,8.03966808,1227.28881836,,72.833318322,52.944519,78.90071191,11.03887454,94.0,33.69,4.616778324,55.02,,13.4,,19.524201346,99.999999153,100.0,4.664173817,4.4,76.0,6.963838216
MLT,MLT,2005,64.16333635,28.538573,7.582207728,7.4,5.9,92.0,68.95006783,8.69497585,1378.2388916,,72.751642779,52.367199,79.12587951,11.04235084,86.0,34.04,4.578480743,56.74,,13.2,,25.141298916,100.0,100.0,4.365090585,5.3,77.0,6.906788424
MLT,MLT,2006,63.63962098,28.96753,8.080720656,7.5,5.7,85.0,69.12438781,8.84659672,1480.1126709,,73.845146631,51.772987,79.36712993,12.19134001,94.0,37.64,4.563872248,58.03,,13.0,,30.763542628,99.999997818,99.0,5.413677743,7.2,77.0,6.880078625
MLT,MLT,2007,63.00908617,29.363695,8.432286562,7.7,5.6,74.0,69.32468704,8.18593979,1606.22094727,,76.509700337,51.160271,79.64226641,10.28844581,79.0,32.53,4.566877806,60.88,,12.8,,36.390931287,100.0,100.0,4.518181568,9.1,77.0,6.870770967
MLT,MLT,2008,62.0495131,29.71265,8.625167556,7.8,5.4,72.0,69.53151957,7.82490158,1759.8626709,,72.200873571,50.524067,79.93204914,9.880375302,78.0,32.79,4.575431045,66.42,,12.4,,42.023415409,99.999999967,100.0,5.512828586,11.0,77.0,6.86958201
MLT,MLT,2009,61.08269532,29.999819,8.553479672,7.9,5.5,73.0,69.75760145,7.88854265,1683.5435791,,47.3621673,49.863323,80.24911661,10.62272198,82.0,29.87,4.588476874,64.45,,12.1,,47.661001208,99.992426854,100.0,6.340970109,10.0,78.0,6.868465622
MLT,MLT,2010,59.54065777,30.224976,8.698372422,8.0,5.5,76.0,69.9314391,7.89857197,1735.48693848,,44.3388682,49.176674,80.4834984,8.57566013,73.0,30.26,4.590880872,67.14,16.816500128,11.8,,53.303686471,99.981381516,100.0,6.727115333,6.9,78.0,6.86106313
MLT,MLT,2011,58.15549572,30.39223,8.943787165,8.1,5.4,96.0,70.10967732,8.31816673,1962.20556641,,42.954537426,48.468754,80.71689503,10.51744385,84.0,31.07,4.578507514,69.5,14.697367919,11.5,,58.956183661,99.97033985,100.0,6.068152288,7.1,79.0,6.836787131
MLT,MLT,2012,56.78568774,30.513391,9.351801013,8.2,5.2,99.0,70.28808549,8.24921417,1898.50866699,,46.341440546,47.74416,80.93951926,9.34609726,93.0,32.37,4.555979737,69.67,13.080617818,11.1,,64.613783481,99.959294259,100.0,5.123599336,9.8,80.0,6.800925091
MLT,MLT,2013,56.27652717,30.60424,9.632416372,8.4,5.0,99.0,70.4898601,8.30319595,2127.0612793,,47.472564405,47.011459,81.20455704,7.445931503,99.0,34.21,4.5165362,73.54,13.081992769,10.9,,70.276492062,99.948249524,100.0,6.170196731,12.0,81.0,6.748240586
MLT,MLT,2014,55.51129694,30.672431,9.836173531,8.7,4.6,99.0,70.67903816,8.88463974,2466.89111328,,45.892463417,46.277828,81.45292313,8.166133771,98.0,36.04,4.471235151,82.92,13.298891188,10.8,,75.944306115,99.937203358,100.0,6.280100474,10.0,81.0,6.680562887
MLT,MLT,2015,55.12905764,30.724022,10.042017208,9.0,4.2,97.0,70.854082,8.70199776,2249.00463867,0.1,45.867333065,45.547749,81.67976101,7.046573322,89.0,36.76,4.41735895,81.55,12.694232492,10.7,,81.617229466,99.926159285,100.0,6.356642492,7.2,82.0,6.595653055
MLT,MLT,2016,54.25511776,30.750948,10.153506817,9.1,4.0,97.0,71.00175704,8.69928074,2326.67016602,0.0,46.718913362,44.824486,81.88080877,9.585582393,93.0,38.28,4.351717979,86.01,13.317473464,10.6,,87.295260663,99.915116002,99.8,5.265813515,11.0,82.0,6.4983297
MLT,MLT,2017,53.55561155,30.760804,10.129267031,9.3,3.7,98.0,71.12539753,8.31366253,2562.88574219,0.0,44.859821074,44.108955,82.05744637,7.360464075,91.0,39.65,4.275836192,85.1,11.532828651,10.4,,92.978397973,99.904072127,99.7,4.460885788,9.0,82.0,6.388067091
MLT,MLT,2018,51.68393753,30.764732,9.756699126,9.5,3.6,97.0,71.26523627,8.11269569,2759.91186523,0.0,43.090550003,43.401714,82.26456738,8.937725598,96.0,39.72,4.186674514,82.77,13.216214752,10.1,,98.666639764,99.893026031,99.7,4.133824701,11.0,80.0,6.250804963
MLT,MLT,2019,53.11016162,30.769393,8.793523414,9.6,3.6,98.0,71.16284153,8.89282227,2947.24023438,0.0,41.030362071,42.705036,82.14647613,8.479089719,96.0,40.26,4.086452309,82.1,12.417523364,10.0,,99.990534349,99.88198701,99.7,5.402164264,19.0,81.0,6.11439567
MLT,MLT,2020,53.62664157,30.764246,8.059097013,9.7,3.5,98.0,70.93989204,9.85403538,3140.77026367,0.0,43.592029548,42.02417,82.01477782,9.974889212,95.0,41.64,3.9921401,84.62,10.196853071,9.7,,99.995264413,99.870942277,99.9,4.659207156,27.0,81.0,5.964058457
MLT,MLT,2021,55.5420837,30.732238,7.613234133,9.8,3.5,99.0,70.7127916,9.52782059,3641.03833008,0.0,40.981418197,41.358128,81.81193837,9.888309309,90.0,42.94,3.888099365,83.87,11.677664344,9.8,1.9,99.999997713,99.859894185,99.8,5.564081609,10.0,82.0,5.805578764
MLT,MLT,2022,,30.689615,7.737736551,9.9,3.5,98.0,,9.09105396,3362.42382813,0.0,40.856200563,40.712742,,9.815159301,96.0,45.13,3.782403039,83.4,11.227215598,,,99.999998449,99.848850722,99.8,,11.0,82.0,5.647559666
MLT,MLT,2023,,30.652386,7.647762642,10.0,3.5,98.0,,8.84301376,3623.4609375,0.0,,,,8.393040802,95.0,47.19,3.677567531,82.57,11.186363062,,,100.0,99.837809386,99.8,,13.0,82.0,5.496395267
MLT,MLT,2024,,30.621207,7.647762642,10.1,3.5,97.0,,,,0.0,,,,,88.0,,3.569369979,,,,,100.0,99.826768529,,,15.0,,5.334843788
MLT,MLT,2025,,,,,,99.0,,,,,,,,,92.0,,,,,,,,,,,,,
MMR,MMR,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.900773557
MMR,MMR,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.388358921
MMR,MMR,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.048547407
MMR,MMR,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.614253476
MMR,MMR,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.070901616
MMR,MMR,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.529904576
MMR,MMR,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.10645693
MMR,MMR,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.510896182
MMR,MMR,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.734196239
MMR,MMR,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.324114297
MMR,MMR,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.013171547
MMR,MMR,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.74915949
MMR,MMR,1980,,1.1753527,,,,,,,,,,,,,,,,,,,,,,,,,,138.727521602
MMR,MMR,1981,,1.2287254,,,,,,,,,,,,,,,,,,,,,,,,,,135.893158921
MMR,MMR,1982,,1.2864929,,,,,,,,,,,,,,,,,,,,,,,,,,133.09560265
MMR,MMR,1983,,1.3486661,,,,,,,,,,,,,,,,,,,,,,,,,,130.501924266
MMR,MMR,1984,,1.4155081,,,,,,,,,,,,,,,,,,,,,,,,,,128.17565193
MMR,MMR,1985,,1.487389,,,,,,,,,,,,674.2253656,,,,,,,,,,,,,,126.011545565
MMR,MMR,1986,,1.5643699,,,,,,,,,,,,652.1147776,,,,,,,,,,,,,,123.85634067
MMR,MMR,1987,,1.646371,,,,,,,,,,,,631.1161154,,,,,,,,,,,,,,121.713502628
MMR,MMR,1988,,1.7334392,,,,,,,,,,,,615.7001079,,,,,,,,,,,,,,119.428755575
MMR,MMR,1989,,1.8253528,,,,,,,,,,,,602.5619763,,,46.991215159,,,,,,,,,,,117.036700919
MMR,MMR,1990,,1.9222971,,,,,,,,,,,,585.6170292,,,46.439330484,,,,,,,,,,,114.581152831
MMR,MMR,1991,,2.0243604,,,,,,,,,,,,566.4721343,,,45.7441069,,,,,,,,,,,112.063820283
MMR,MMR,1992,,2.1313114,,,,,,,,,,,,542.1927787,,,45.054887897,,,,,,,,,,,109.401224509
MMR,MMR,1993,,2.2427576,,,,,,,,,,,,521.6098583,,,44.165073192,,,,,,,,,,,106.788037909
MMR,MMR,1994,,2.3590891,,,,,,,,,,,,497.5414086,,,43.123086851,,,,,,,,,,,104.140395174
MMR,MMR,1995,,2.480196,,,,,,,,,,,,472.3411847,,,42.043878324,,,,,,,,,,,101.476853998
MMR,MMR,1996,,2.6065992,,,,,,,,,,,,442.1884636,,,40.901311607,,,,,,,,,,,98.840210776
MMR,MMR,1997,,2.7384695,,,,,,,,,,,,416.321124,,,39.851944676,,,,,,,,,,,96.280363091
MMR,MMR,1998,,2.8758414,,,,,,,,,,,,398.3410473,,,38.82315743,,,,,,,,,,,93.811669257
MMR,MMR,1999,,3.018862,,,,,,,,,,,,387.7999004,,,37.778303622,,,,,,,,,,,91.378276589
MMR,MMR,2000,293.2429144,3.1674042,0.379570366,4.8,45.9,82.0,52.42012462,2.00781965,4.47214985,,,21.438553,59.37966802,374.9275257,84.0,,36.798474485,,,33.1,,58.3812426,27.134046436,,4.328907022,555.0,32.0,88.931374231
MMR,MMR,2001,288.722769,3.3212934,0.379570366,4.6,44.6,73.0,52.78231478,2.16208982,4.62700701,,,21.444317,59.77708716,361.4791348,73.0,,35.822455793,,,32.8,,58.923179143,28.642831993,57.0,4.244806875,555.0,34.0,86.52167276
MMR,MMR,2002,284.1891915,3.4791667,0.528614992,4.4,43.4,79.0,53.18356431,2.59446764,7.0817728,,,21.453787,60.19994618,346.5184102,77.0,,34.934878954,,,32.7,,59.241434636,30.184710377,,4.239655158,554.0,36.0,84.100947914
MMR,MMR,2003,279.1730098,3.6407154,0.677747382,4.1,42.0,78.0,53.61280642,2.3959713,6.57480383,,6.970635816,21.465536,60.64224077,335.0094387,80.0,,34.070329632,,,32.6,,59.555222024,31.759919906,,4.173326631,552.0,38.0,81.620701238
MMR,MMR,2004,275.1734614,3.8066003,0.69416916,3.8,40.7,82.0,54.03129443,2.33253765,7.01517916,,7.117456775,21.47893,61.06960565,323.627896,86.0,3.78,33.211500045,,,32.7,,59.864491789,33.368359991,,4.176113072,549.0,39.0,79.056440521
MMR,MMR,2005,268.674982,3.9760344,0.716974469,3.6,39.4,73.0,54.53524151,2.3447094,7.65254498,,7.248353137,21.492491,61.61985762,311.5475787,84.0,3.92,32.401389964,7.7,,32.2,,60.169215069,35.009941735,,4.106065668,545.0,40.0,76.327107633
MMR,MMR,2006,262.1745022,4.1493557,0.757223523,3.3,38.1,82.0,55.02825852,2.26559186,8.47415161,,7.201610911,21.504938,62.15642058,300.8084506,78.0,4.29,31.530790351,8.12,,31.8,,60.469307572,36.684226179,,4.045818329,540.0,42.0,73.610821131
MMR,MMR,2007,254.3930557,4.3265343,0.820347056,3.0,36.8,86.0,55.59462776,2.03606868,9.91384029,,7.42918755,21.513739,62.77565744,290.4668844,81.0,4.53,30.706613331,8.34,,30.8,,60.76480622,38.39145804,64.0,3.91248443,535.0,43.0,70.800960466
MMR,MMR,2008,295.6352896,4.5066878,0.899905972,2.7,35.5,85.0,50.52095369,2.12175322,14.70817947,,7.656415295,21.516615,56.90830711,285.7840486,82.0,4.9,30.393551453,8.56,,30.1,,61.055668842,40.131537454,,3.771922678,530.0,45.0,101.727021187
MMR,MMR,2009,240.0921576,4.6883237,0.986309143,2.5,34.2,90.0,56.61091809,2.17283702,18.70313454,,7.792774988,21.51396,63.9906783,268.4585798,87.0,5.04,28.981501815,8.9,,29.0,,61.04632203,41.904016508,,3.588877461,525.0,46.0,65.14087744
MMR,MMR,2010,232.0383404,4.8710391,1.096517055,2.3,33.0,90.0,57.1822987,1.96793783,20.23270416,,8.696490089,21.506086,64.64371806,259.099357,88.0,5.39,28.078742447,9.22,34.536423047,28.3,,61.034038674,43.709494945,71.0,3.47883779,500.0,47.0,62.395180136
MMR,MMR,2011,225.0142395,5.0565831,1.227978355,2.0,32.0,84.0,57.68494956,1.95077813,27.40522575,,8.765308254,21.497053,65.22860154,248.5478789,88.0,5.68,27.217924059,9.51,28.163423218,27.5,,61.018797404,45.347672982,,3.399083567,476.0,49.0,59.669122884
MMR,MMR,2012,217.142328,5.2469593,1.350561519,1.8,31.2,84.0,58.22744535,2.43605232,37.25568008,,8.852780211,21.491043,65.86631653,242.8505989,84.0,5.99,26.406746474,9.81,31.911111358,27.1,,61.000587381,46.796310387,,3.352219367,453.0,49.0,57.042980026
MMR,MMR,2013,209.6309861,5.4440197,1.44577582,1.6,30.5,75.0,58.72829882,3.11112022,37.68575287,,9.107755503,21.492615,66.44771624,236.8683673,86.0,,25.692910199,,29.585703456,26.5,,60.979427427,48.265991133,,3.27847595,431.0,50.0,54.595232712
MMR,MMR,2014,201.9066162,5.6488976,1.51510933,1.5,29.9,88.0,59.22982027,4.14940882,54.28113556,,9.363154918,21.505579,67.0395851,227.5464856,88.0,,25.009331356,,26.664955207,26.2,,60.955254761,49.757114049,,3.260035886,411.0,51.0,52.431879434
MMR,MMR,2015,197.0628811,5.8640134,1.615072083,1.3,29.2,89.0,59.55919623,5.19711542,63.62335968,1.6,10.707380406,21.531542,67.42672255,221.5497915,84.0,,24.395961842,,28.081824094,26.2,,60.927299955,51.273119454,,3.228918465,391.0,52.0,50.468885031
MMR,MMR,2016,191.3975989,6.0884852,1.76458716,1.2,28.6,90.0,59.91967714,4.76220942,59.67910385,1.7,10.650209216,21.570051,67.8624826,215.2362387,91.0,6.38,23.752768384,10.66,27.49175877,25.9,,60.895057327,52.813414248,60.2,3.192628201,372.0,53.0,48.654538899
MMR,MMR,2017,192.2848025,6.3201889,1.923549513,1.1,27.8,89.0,59.95560189,4.6921258,59.51782608,1.3,10.60257533,21.618532,67.95077876,209.0678245,83.0,8.89,23.14504399,,26.704194698,25.5,,60.858051125,54.377049254,,3.119290727,355.0,53.0,46.81725024
MMR,MMR,2018,182.6963962,6.5583885,2.134067475,1.0,26.9,91.0,60.46783048,4.53514671,60.83261871,1.0,10.572722621,21.675837,68.55999093,200.9451813,93.0,6.96,22.578812486,10.27,26.224410858,25.7,,60.815724251,55.963283165,,3.117161521,338.0,53.0,45.198205122
MMR,MMR,2019,180.2432963,6.8017431,2.134881501,0.9,26.2,90.0,60.66155073,3.814466,53.72147369,0.8,10.52303276,21.741774,68.80517618,194.9133384,84.0,7.57,22.074515256,11.11,26.789474963,25.6,,60.767665215,57.570814327,,3.112018568,322.0,54.0,43.60828314
MMR,MMR,2020,177.1463036,7.0520073,2.054455786,0.8,25.5,84.0,60.68569606,4.27808714,66.02284241,0.8,10.694401415,21.818151,68.86849549,198.1986728,91.0,,21.551633508,,21.381847909,25.8,,60.713414112,58.815529056,,2.936993169,316.0,53.0,42.147481928
MMR,MMR,2021,200.7544258,7.3096454,1.884971282,0.8,25.1,37.0,59.75064952,5.53530645,96.86240387,1.0,,21.9055,67.84580637,231.3167061,44.0,,21.05215419,1.96,23.972712259,24.0,19.3,60.65227704,59.504751034,,2.903805176,353.0,50.0,40.771224438
MMR,MMR,2022,,7.5746983,1.860449838,0.7,24.9,71.0,,4.49158478,57.96875763,1.1,,22.000977,,192.8910583,75.0,,20.581646166,2.05,21.413545127,,,60.614753421,59.574039404,,,434.0,52.0,39.464874478
MMR,MMR,2023,,7.8481883,1.895421427,0.7,24.7,71.0,,4.45748425,56.18909836,1.2,,,,184.6351445,73.0,,20.132561613,,28.797310791,,,60.575132403,59.647182104,,,482.0,52.0,38.142518628
MMR,MMR,2024,,8.1309527,1.895421427,0.6,24.5,71.0,,,,1.3,,,,,71.0,,19.602771416,,,,,60.533539778,59.723975077,,,482.0,,36.931537943
MMR,MMR,2025,,,,,,71.0,,,,,,,,,71.0,,,,,,,,,,,,,
MNE,MNE,1980,,8.3503768,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,MNE,1981,,8.4436275,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,MNE,1982,,8.5467443,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,MNE,1983,,8.6587779,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,MNE,1984,,8.7783962,,,,,,,,,,,,,,,,,,,,,,,,,,27.253039408
MNE,MNE,1985,,8.9015894,,,,,,,,,,,,11.21837034,,,,,,,,,,,,,,24.783984295
MNE,MNE,1986,,9.0274721,,,,,,,,,,,,10.64998378,,,,,,,,,,,,,,22.544184343
